Ticker;Nom;SUB_IND_GICS;IND_GICS;REGION_NAME;CUR_MKT_CAP;CURR_ENTP_VAL;NET_INCOME_FIRM;SALES_REV_TURN;NET_REV;GROSS_PROFIT;EBIT;EBITDA;NET_DEBT;CURRENT_EV_TO_T12M_EBIT;CURRENT_EV_TO_T12M_EBITDA;PX_TO_SALES_RATIO;TRAIL_12M_NET_SALES;CURRENT_EV_TO_12M_SALES;PE_RATIO;NUM_OF_EMPLOYEES;SUSTAIN_GROWTH_RT;PROF_MARGIN;;Datetime of data import
PLAN UN Equity;Anaplan Inc;Application Software;Information Technology;United States;6607857585;6344,932585;#N/A N/A;592,176;#N/A N/A;435,835;-200,71;-172,199;-262,925;#N/A N/A;#N/A N/A;11,06016578;592,176;10,7146061;#N/A N/A;#N/A N/A;#N/A N/A;-34,38150145;;
ALLO UW Equity;Allogene Therapeutics Inc;Biotechnology;Health Care;United States;1116320656;732,1476556;#N/A N/A;38,489;#N/A N/A;#N/A N/A;-255,792;-237,825;-384,173;#N/A N/A;#N/A N/A;26,85622951;38,489;19,02225716;#N/A N/A;#N/A N/A;#N/A N/A;-667,7362363;;
ACT UW Equity;Enact Holdings Inc;Thrifts & Mortgage Finance;Financials;United States;3523883655;3838,471655;586,7960664;1117,855;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;314,588;5,143852933;#N/A N/A;#N/A N/A;#N/A N/A;3,433783142;#N/A N/A;#N/A N/A;#N/A N/A;48,90482218;;
PODD UW Equity;Insulet Corp;Health Care Equipment;Health Care;United States;14832643790;15327,54379;67,36390244;1098,8;#N/A N/A;752,1;126;189,4;494,9;120,7987058;80,92684155;13,21215238;1098,8;13,94934819;309,5902228;2300;2,896801448;1,528940663;;
CTT UN Equity;CatchMark Timber Trust Inc;Specialized REITs;Real Estate;United States;397314710,6;677,5467106;#N/A N/A;102,161;#N/A N/A;#N/A N/A;36,072;60,201;277,991;18,71551114;11,25474179;3,850203365;102,161;6,632146422;#N/A N/A;21;33,49326499;57,02959055;;
CYTK UW Equity;Cytokinetics Inc;Biotechnology;Health Care;United States;3099791032;2898,083032;#N/A N/A;70,428;#N/A N/A;#N/A N/A;-186,313;-160,937;-201,708;#N/A N/A;#N/A N/A;42,45214464;70,428;41,14958584;#N/A N/A;254;#N/A N/A;-305,722156;;
NNI UN Equity;Nelnet Inc;Consumer Finance;Financials;United States;3213220436;20736,27744;#N/A N/A;1500,914;1324,681;#N/A N/A;678,338;820,049;17521,425;41,25273499;25,28663218;2,236624089;1466,409;13,81576655;9,876839954;6600;13,11073083;26,20310024;;
SAIA UW Equity;Saia Inc;Trucking;Industrials;United States;6646789428;6700,579428;255,6792813;2288,704;#N/A N/A;833,591;335,141;505,7;53,79;19,69514154;13,25010763;2,895057138;2288,704;2,927674102;27,28682667;11600;23,21530642;11,06455881;;
PRTK UQ Equity;Paratek Pharmaceuticals Inc;Pharmaceuticals;Health Care;United States;170713724;314,374724;#N/A N/A;130,162;#N/A N/A;38,273;-75,504;-73,806;126,856;#N/A N/A;#N/A N/A;1,2091066;130,162;2,415257325;#N/A N/A;196;#N/A N/A;-45,39266453;;
WLK UN Equity;Westlake Corp;Commodity Chemicals;Materials;United States;15442581834;19854,58183;2151,092641;11778;#N/A N/A;3495;2800;3757;3839;7,055814367;5,2846904;1,311926899;11778;1,685734576;7,531567995;14550;27,00876019;17,10816777;;
RUSHB UW Equity;Rush Enterprises Inc;Trading Companies & Distributors;Industrials;United States;2859525295;3863,638295;243,2828545;5126,142;#N/A N/A;1092,298;309,036;492,808;1004,113;12,38634201;7,840047838;0,532398906;5126,142;0,753712694;11,69799629;7166;14,92215044;4,709487174;;
ESGR UW Equity;Enstar Group Ltd;Reinsurance;Financials;Bermuda;4910222093;5874,222093;537,5853081;716;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;45;12,74234727;#N/A N/A;8,100620001;716;8,204220801;25,53176758;832;7,438294074;66,06145251;;
NXPI UW Equity;NXP Semiconductors NV;Semiconductors;Information Technology;Netherlands;45411224843;53632,22484;2193,959633;11063;#N/A N/A;6067;2583;3911;7979;20,72550753;13,71317434;4,224647191;11063;4,847891607;21,65074388;31000;18,18246309;16,91222996;;
ACTG UW Equity;Acacia Research Corp;Research & Consulting Services;Industrials;United States;168612296,8;-103,3527032;#N/A N/A;29,782;#N/A N/A;22,433;-19,518;-14,115;-331,376;#N/A N/A;#N/A N/A;5,674579666;29,168;#N/A N/A;#N/A N/A;20;#N/A N/A;380,9146464;;
NPTN UN Equity;NeoPhotonics Corp;Semiconductors;Information Technology;United States;792141730,4;731,1117304;#N/A N/A;290,289;#N/A N/A;67,588;-37,83;-11,142;-61,03;#N/A N/A;#N/A N/A;2,67125086;290,29;2,518565052;#N/A N/A;1157;#N/A N/A;-14,0270558;;
PRGO UN Equity;Perrigo Co PLC;Pharmaceuticals;Health Care;Ireland;5041297695;6870,197695;-132,148937;4138,7;#N/A N/A;1416,2;410,4;761,2;1828,9;16,54589043;9,025483047;1,209608433;4138,7;1,659989295;96,94721389;9900;-0,065305368;-1,664773963;;
AHT UN Equity;Ashford Hospitality Trust Inc;Hotel & Resort REITs;Real Estate;United States;276637300,6;3803,167426;#N/A N/A;805,411;#N/A N/A;#N/A N/A;-125,167;97,38;3340,818;#N/A N/A;39,05491298;0,052992895;805,411;4,722020714;#N/A N/A;#N/A N/A;#N/A N/A;-33,15139724;;
LMAT UQ Equity;LeMaitre Vascular Inc;Health Care Equipment;Health Care;United States;922112011,1;868,0900111;28,64837816;154,424;#N/A N/A;101,382;36,425;49,77;-54,022;23,32373211;17,44203358;5,757328544;154,424;5,621470828;41,07516241;488;7,699341999;17,42410506;;
GOOD UW Equity;Gladstone Commercial Corp;Diversified REITs;Real Estate;United States;797936446,7;1851,071647;#N/A N/A;137,688;#N/A N/A;#N/A N/A;34,872;95,683;705,079;53,08188939;19,34587802;5,630068574;137,688;13,44395769;#N/A N/A;69;#N/A N/A;7,097931555;;
TOWN UW Equity;Towne Bank/Portsmouth VA;Regional Banks;Financials;United States;2282780731;#N/A N/A;#N/A N/A;721,414;680,33;#N/A N/A;#N/A N/A;#N/A N/A;486,218;#N/A N/A;#N/A N/A;3,156608981;721,414;#N/A N/A;10,60550267;2617;7,508323633;31,65860685;;
MODV UW Equity;ModivCare Inc;Health Care Services;Health Care;United States;1492811161;2379,294161;#N/A N/A;2002,333;#N/A N/A;418,035;89,771;160,369;886,483;25,85037278;14,83637212;0,746608552;2002,333;1,188260974;56,67800441;20200;#N/A N/A;-0,328866377;;
ALNY UW Equity;Alnylam Pharmaceuticals Inc;Biotechnology;Health Care;United States;18269591486;16831,61949;#N/A N/A;844,287;#N/A N/A;729,282;-708,652;-573,599;-1437,972;#N/A N/A;#N/A N/A;21,33724513;844,287;19,93589797;#N/A N/A;1665;#N/A N/A;-101,0111491;;
HCC UN Equity;Warrior Met Coal Inc;Steel;Materials;United States;1956072470;1943,59047;#N/A N/A;1059,216;#N/A N/A;476,035;243,753;385,171;-12,482;7,973606356;5,046045704;1,843029106;1059,216;1,834933073;9,528662267;704;18,54209833;14,24459223;;
NESR UR Equity;National Energy Services Reunited Corp;Oil & Gas Equipment & Services;Energy;United States;846005036,1;1172,016036;#N/A N/A;834,146;#N/A N/A;155,426;67,532;188,31;323,457;23,27599222;6,671083843;0,956238124;878,52;1,334080085;17,55503528;#N/A N/A;3,942231713;6,004584329;;
TPX UN Equity;Tempur Sealy International Inc;Home Furnishings;Consumer Discretionary;United States;5535821550;8104,52155;674,844551;4930,8;#N/A N/A;2158,7;912,3;1125,3;2559,5;8,467054402;7,202098596;1,217779698;4930,8;1,64365246;9,638558679;12000;141,014066;12,66528758;;
ARMK UN Equity;Aramark;Restaurants;Consumer Discretionary;United States;9046914413;17045,81241;#N/A N/A;12095,965;#N/A N/A;1088,885;191,444;859,07;7301,334;48,40387671;18,94412767;0,676868164;13300,436;1,281598018;#N/A N/A;248300;0,40895236;-0,750936366;;
HLT UN Equity;Hilton Worldwide Holdings Inc;Hotels, Resorts & Cruise Lines;Consumer Discretionary;United States;39531676793;47882,67679;698,5339286;5788;#N/A N/A;5109;1010;1323;8349;45,53221939;36,19249947;6,822827998;5788;8,272749964;82,35961594;142000;#N/A N/A;7,083621285;;
FRME UW Equity;First Merchants Corp;Regional Banks;Financials;United States;2347669665;#N/A N/A;#N/A N/A;555,955;520,003;#N/A N/A;#N/A N/A;#N/A N/A;12,569;#N/A N/A;#N/A N/A;4,235712882;555,955;#N/A N/A;11,44881862;1821;7,317384471;39,52496428;;
CONN UW Equity;Conn's Inc;Computer & Electronics Retail;Consumer Discretionary;United States;567308744,5;1413,118744;#N/A N/A;1386,025;#N/A N/A;717,71;30,614;135,652;998,475;7,809141091;6,259606756;0,36291257;1555,334;0,908562884;6,87578522;4100;21,10209348;-0,226330694;;
EGRX UQ Equity;Eagle Pharmaceuticals Inc/DE;Biotechnology;Health Care;United States;641584513,5;573,7445135;#N/A N/A;171,546;#N/A N/A;129,366;2,769;7,936;-67,84;188,2475059;72,29643568;3,84076391;171,546;3,344551977;2056,238251;102;#N/A N/A;-5,028971821;;
CMPR UW Equity;Cimpress PLC;Commercial Printing;Industrials;Ireland;1571295130;3080,46713;#N/A N/A;2592,513;#N/A N/A;1276,072;123,51;331,216;1500,037;32,00485329;11,27051024;0,575165851;2727,183;1,129541776;#N/A N/A;13000;#N/A N/A;-2,997516309;;
DOCN UN Equity;DigitalOcean Holdings Inc;Internet Services & Infrastructure;Information Technology;United States;4840444075;4589,733075;#N/A N/A;428,561;#N/A N/A;257,966;-11,186;77,186;-250,711;#N/A N/A;59,46328447;8,981962313;428,561;10,70963778;#N/A N/A;#N/A N/A;#N/A N/A;-4,550810736;;
PRI UN Equity;Primerica Inc;Life & Health Insurance;Financials;United States;5020069710;6667,17571;395,6377703;2709,732;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1647,106;12,30585285;#N/A N/A;1,866159327;2709,73;2,460455761;10,95275606;2621;8,750945619;13,77837365;;
RMR UR Equity;RMR Group Inc/The;Diversified Real Estate Activities;Real Estate;United States;947069130,9;798,5001309;#N/A N/A;607,238;#N/A N/A;#N/A N/A;72,092;78,822;-125,765;10,17807007;9,436974152;0,775350975;631,86;1,263729514;20,9294105;37000;3,105512102;5,878419993;;
HON UW Equity;Honeywell International Inc;Industrial Conglomerates;Industrials;United States;1,26198E+11;135985,5121;5807,961299;34392;#N/A N/A;10998;6200;7651;9108;21,85773791;17,77356059;3,703549323;34392;3,953986743;22,16097709;99000;16,19229009;16,11421261;;
KLTR UW Equity;Kaltura Inc;Application Software;Information Technology;United States;236341290,6;131,1282906;#N/A N/A;165,016;#N/A N/A;102,702;-32,675;-30,263;-105,213;#N/A N/A;#N/A N/A;0,484784621;165,016;0,794639857;#N/A N/A;#N/A N/A;#N/A N/A;-35,96681534;;
KRO UN Equity;Kronos Worldwide Inc;Commodity Chemicals;Materials;United States;1759967869;1820,467869;127,3252934;1939,4;#N/A N/A;446,2;185,5;244,5;60,5;9,755990726;7,445676358;0,907610588;1939,4;0,938675812;15,55102017;2248;4,634523765;5,821388058;;
PYCR UW Equity;Paycor HCM Inc;Application Software;Information Technology;United States;4514246559;4403,159559;#N/A N/A;352,777;#N/A N/A;198,29;-89,333;56,968;46,466;#N/A N/A;#N/A N/A;10,70835208;352,777;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;-27,4734464;;
LAW UN Equity;CS Disco Inc;Application Software;Information Technology;United States;1551146208;1296,658208;#N/A N/A;114,342;#N/A N/A;83,244;-23,829;-21,093;-254,488;#N/A N/A;#N/A N/A;5,371611295;114,342;11,34017428;#N/A N/A;470;#N/A N/A;-21,29051442;;
TDOC UN Equity;Teladoc Health Inc;Health Care Technology;Health Care;United States;8123771167;8507,885167;#N/A N/A;2032,707;#N/A N/A;1382,449;-265,631;-43,972;384,114;#N/A N/A;#N/A N/A;3,914973694;2032,707;4,18549509;#N/A N/A;5100;#N/A N/A;-21,09467818;;
TLMD UW Equity;SOC Telemed Inc;Health Care Services;Health Care;United States;296396930,7;332,6409307;#N/A N/A;57,995;#N/A N/A;19,453;-41,827;-33,656;-38,754;#N/A N/A;#N/A N/A;2,528055279;124,46;2,672673395;#N/A N/A;#N/A N/A;#N/A N/A;-85,95051298;;
HTH UN Equity;Hilltop Holdings Inc;Regional Banks;Financials;United States;2452688184;#N/A N/A;#N/A N/A;1940,248;1833,257;#N/A N/A;#N/A N/A;#N/A N/A;-1070,677;#N/A N/A;#N/A N/A;1,293813865;1940,249;#N/A N/A;6,752173797;4900;13,10001516;20,42785054;;
LUNA UR Equity;Luna Innovations Inc;Electronic Equipment & Instruments;Information Technology;United States;241996094,5;246,3180945;3,314285714;87,513;#N/A N/A;51,556;-2,59;2,038;4,322;#N/A N/A;120,8626567;2,415921357;98,787;2,814645761;122,550213;411;1,767659003;1,579193948;;
PLRX UW Equity;Pliant Therapeutics Inc;Pharmaceuticals;Health Care;United States;280240923;86,83892296;#N/A N/A;7,572;#N/A N/A;#N/A N/A;-97,535;-93,7;-193,402;#N/A N/A;#N/A N/A;36,71308294;7,572;11,46842617;#N/A N/A;91;#N/A N/A;-1284,508716;;
BHG UN Equity;Bright Health Group Inc;Life & Health Insurance;Financials;United States;1247816401;219,9664009;#N/A N/A;4029,389;#N/A N/A;75,715;-1198,156;-1162,672;-959,879;#N/A N/A;#N/A N/A;0,193230875;4029,389;0,05459051;#N/A N/A;#N/A N/A;#N/A N/A;-29,40550044;;
AMPE UA Equity;Ampio Pharmaceuticals Inc;Pharmaceuticals;Health Care;United States;94737562,11;78,61756211;#N/A N/A;0;#N/A N/A;0;-15,834;-14,393;-16,137;#N/A N/A;#N/A N/A;#N/A N/A;0;#N/A N/A;#N/A N/A;18;#N/A N/A;#N/A N/A;;
GLUE UW Equity;Monte Rosa Therapeutics Inc;Biotechnology;Health Care;United States;635270785,2;268,2367852;#N/A N/A;0;#N/A N/A;0;-28,01;-26,373;-41,699;#N/A N/A;#N/A N/A;#N/A N/A;0;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;;
CDW UW Equity;CDW Corp/DE;Technology Distributors;Information Technology;United States;22554594982;29370,89498;#N/A N/A;20820,8;#N/A N/A;3568,5;1419;1660,2;6816,3;20,58486317;17,69117876;1,110113963;20820,8;1,410651607;23,19343027;13900;67,65629373;4,748136479;;
TCMD UQ Equity;Tactile Systems Technology Inc;Health Care Equipment;Health Care;United States;323723306,7;363,6223067;#N/A N/A;208,057;#N/A N/A;148,213;-1,762;5,519;39,899;#N/A N/A;65,88554208;1,542692907;208,057;1,747705228;#N/A N/A;988;#N/A N/A;-5,67680972;;
UCTT UW Equity;Ultra Clean Holdings Inc;Semiconductor Equipment;Information Technology;United States;1759790738;1972,290738;139,3242385;2101,6;#N/A N/A;430;185,7;272;168,7;10,42629841;7,251068891;0,811434659;2101,636;0,93847104;13,77598577;7066;17,29569309;5,68614389;;
TBPH UQ Equity;Theravance Biopharma Inc;Pharmaceuticals;Health Care;Cayman Islands;700654924,1;1179,767924;#N/A N/A;55,311;#N/A N/A;#N/A N/A;-257,784;-248,086;479,113;#N/A N/A;#N/A N/A;11,73799995;55,31;21,32971604;#N/A N/A;159;#N/A N/A;-360,5539585;;
CTRE UW Equity;CareTrust REIT Inc;Health Care REITs;Real Estate;United States;1711949987;2365,452987;#N/A N/A;192,351;#N/A N/A;#N/A N/A;106,563;161,957;653,503;22,19769514;14,6054384;8,806016974;192,351;12,29758612;20,68276505;16;-3,126810346;37,42221252;;
ASGN UN Equity;ASGN Inc;Human Resource & Employment Services;Industrials;United States;5618724000;6186,524;437,63612;4009,5;#N/A N/A;1142,4;350,9;551,1;567,8;17,50649406;11,22577391;1,390337471;4128,2;1,542966455;23,76753249;3900;23,74511224;10,22321985;;
AKTS UR Equity;Akoustis Technologies Inc;Electronic Components;Information Technology;United States;300698013;241,144013;#N/A N/A;6,618;#N/A N/A;-4,033;-41,394;-36,429;-87,85;#N/A N/A;#N/A N/A;27,01172904;10,214;23,60916517;#N/A N/A;156;#N/A N/A;-667,2106377;;
KTB UN Equity;Kontoor Brands Inc;Apparel, Accessories & Luxury Goods;Consumer Discretionary;United States;2471133611;3134,565611;226,502128;2475,916;#N/A N/A;1107,726;282,979;349,972;663,432;11,00810878;8,956618274;1,018901862;2475,916;1,2660226;10,55391901;14000;67,69278185;7,892957596;;
LRN UN Equity;Stride Inc;Education Services;Consumer Discretionary;United States;1366640448;1695,273448;84,80084044;1536,76;#N/A N/A;534,9;110,456;221,255;80,202;15,42868861;7,467770195;0,812735282;1599,388;1,059951336;19,12574882;7100;9,471554395;4,6494573;;
CPS UN Equity;Cooper-Standard Holdings Inc;Auto Parts & Equipment;Consumer Discretionary;United States;150058097,3;1062,705097;#N/A N/A;2330,191;#N/A N/A;87,228;-209,092;-38,172;906,17;#N/A N/A;#N/A N/A;0,064573303;2330,191;0,456059223;#N/A N/A;22600;#N/A N/A;-13,85444369;;
CDAY UN Equity;Ceridian HCM Holding Inc;Application Software;Information Technology;United States;9126021433;9936,721433;#N/A N/A;1024,2;#N/A N/A;382,3;-35,5;45,9;810,7;#N/A N/A;216,4863057;8,792768468;1024,2;9,701934616;#N/A N/A;7462;#N/A N/A;-7,36184339;;
CADE UN Equity;Cadence Bank;Regional Banks;Financials;United States;5745579324;#N/A N/A;#N/A N/A;1260,202;1183,88;#N/A N/A;#N/A N/A;#N/A N/A;679,979;#N/A N/A;#N/A N/A;2,812724037;1260,202;#N/A N/A;13,28995991;6595;#N/A N/A;16,4849478;;
CBSH UW Equity;Commerce Bancshares Inc/MO;Regional Banks;Financials;United States;8684804984;#N/A N/A;#N/A N/A;1438,742;1425,876;#N/A N/A;#N/A N/A;#N/A N/A;-2841,834;#N/A N/A;#N/A N/A;6,067092169;1438,742;#N/A N/A;16,63253785;4567;11,32944588;37,22378384;;
TRMK UW Equity;Trustmark Corp;Regional Banks;Financials;United States;1973492917;#N/A N/A;#N/A N/A;664,421;640,261;#N/A N/A;#N/A N/A;#N/A N/A;-1715,861;#N/A N/A;#N/A N/A;3,019680001;667,327;#N/A N/A;13,32525365;2692;3,8580133;23,01639488;;
PRTH UR Equity;Priority Technology Holdings Inc;Data Processing & Outsourced Services;Information Technology;United States;422552467,6;1237,053468;64,5371866;404,342;#N/A N/A;126,968;20,861;61,636;368,074;46,83856982;18,07949765;0,793404386;476,944;2,593707998;#N/A N/A;472;#N/A N/A;6,346360259;;
UMBF UW Equity;UMB Financial Corp;Regional Banks;Financials;United States;4907565241;#N/A N/A;#N/A N/A;1328,697;1282,696;#N/A N/A;#N/A N/A;#N/A N/A;-6886,951;#N/A N/A;#N/A N/A;3,679639137;1328,697;#N/A N/A;13,91139217;3529;8,820313103;27,52156396;;
GCI UN Equity;Gannett Co Inc;Publishing;Communication Services;United States;601814370,2;2003,39837;#N/A N/A;3208,083;#N/A N/A;#N/A N/A;109,077;393,248;1404,069;15,27131595;5,094490932;0,175981105;3208,083;0,624484582;#N/A N/A;13800;#N/A N/A;-4,206936042;;
ERIE UW Equity;Erie Indemnity Co;Property & Casualty Insurance;Financials;United States;8846922767;8630,913767;#N/A N/A;2633,977;#N/A N/A;#N/A N/A;318,097;355,307;-216,009;27,13296185;24,29142619;2,967039843;2633,977;3,27676125;30,14006203;5805;1,612127409;11,30837513;;
WABC UW Equity;Westamerica BanCorp;Regional Banks;Financials;United States;1694810984;#N/A N/A;#N/A N/A;216,788;214,833;#N/A N/A;#N/A N/A;#N/A N/A;-967,859;#N/A N/A;#N/A N/A;7,814098934;216,788;#N/A N/A;19,59006268;640;4,972376828;40,26802214;;
TCBI UW Equity;Texas Capital Bancshares Inc;Regional Banks;Financials;United States;3143343949;#N/A N/A;#N/A N/A;1014,815;907,067;#N/A N/A;#N/A N/A;#N/A N/A;-4745,905;#N/A N/A;#N/A N/A;3,099317201;1014,815;#N/A N/A;13,50980356;1751;8,354632701;27,99561664;;
PACW UW Equity;PacWest Bancorp;Regional Banks;Financials;United States;5362683167;#N/A N/A;#N/A N/A;1352,656;1297,751;#N/A N/A;#N/A N/A;#N/A N/A;-3051,834;#N/A N/A;#N/A N/A;3,957185645;1352,656;#N/A N/A;8,863284958;2200;12,26929764;46,77006606;;
CBNK UW Equity;Capital Bancorp Inc;Regional Banks;Financials;United States;323639160;#N/A N/A;#N/A N/A;173,879;167,329;#N/A N/A;#N/A N/A;#N/A N/A;-149,333;#N/A N/A;#N/A N/A;1,839606426;173,879;#N/A N/A;8,190812829;239;22,38322126;23,89185377;;
BEEM UR Equity;Beam Global;Electrical Components & Equipment;Industrials;United States;136259097,2;115,3640872;#N/A N/A;6,21035;#N/A N/A;-0,710974;-5,207634;-5,166682;-24,271441;#N/A N/A;#N/A N/A;14,93305889;7,714808;14,95359148;#N/A N/A;29;#N/A N/A;-83,9409212;;
BRMK UN Equity;Broadmark Realty Capital Inc;Mortgage REITs;Financials;United States;1092821225;1065,148225;#N/A N/A;120,544;#N/A N/A;#N/A N/A;87,646;88,387;-27,673;12,15284468;12,05096026;9,054787107;120,544;8,836177868;12,44531477;60;-1,824919255;68,42978497;;
CARE UW Equity;Carter Bankshares Inc;Regional Banks;Financials;United States;418406901;#N/A N/A;#N/A N/A;162,778;140,064;#N/A N/A;#N/A N/A;#N/A N/A;-270,799;#N/A N/A;#N/A N/A;2,670232025;162,778;#N/A N/A;13,86554622;828;#N/A N/A;22,55397533;;
INBX UQ Equity;Inhibrx Inc;Biotechnology;Health Care;United States;793391342,5;739,2673425;#N/A N/A;7,231;#N/A N/A;#N/A N/A;-76,564;-72,269;-54,124;#N/A N/A;#N/A N/A;107,2108714;7,231;102,2358377;#N/A N/A;112;#N/A N/A;-1130,797953;;
HRMY UQ Equity;Harmony Biosciences Holdings Inc;Pharmaceuticals;Health Care;United States;2473218895;2430,893895;56,75394373;305,44;#N/A N/A;249,922;87,528;106,368;-42,325;27,77275724;22,85362041;7,923665248;305,44;7,95866257;44,79437167;#N/A N/A;24,3909661;11,32693819;;
CNO UN Equity;CNO Financial Group Inc;Life & Health Insurance;Financials;United States;2796985140;6218,18514;515,108508;4122,2;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;3421,2;9,377447052;#N/A N/A;0,734194714;4122,2;1,508462748;9,075582421;3350;7,096302917;10,69817088;;
HEAR UQ Equity;Turtle Beach Corp;Technology Hardware, Storage & Peripherals;Information Technology;United States;296699168,2;266,7381682;18,05784764;366,354;#N/A N/A;128,383;20,431;27,144;-29,961;12,89248433;9,826781911;0,797140724;366,354;0,728088592;21,17832307;304;13,74957326;4,837124748;;
ETRN UN Equity;Equitrans Midstream Corp;Oil & Gas Storage & Transportation;Energy;United States;3109754033;11124,47503;#N/A N/A;1317,037;#N/A N/A;893,207;633,563;980,865;6849,684;17,48034101;11,34149453;2,354015124;1317,037;8,446592642;#N/A N/A;766;#N/A N/A;-104,816949;;
ASO UW Equity;Academy Sports & Outdoors Inc;Specialty Stores;Consumer Discretionary;United States;3135909487;4596,300487;#N/A N/A;5689,233;#N/A N/A;1734,045;420,398;721,917;1638,311;5,402473842;4,580461252;0,494152023;6562,094;0,700431979;5,359218699;11000;52,62594692;5,427163908;;
REG UW Equity;Regency Centers Corp;Retail REITs;Real Estate;United States;11242623066;15154,88907;#N/A N/A;1166,161;#N/A N/A;#N/A N/A;452,179;773,681;3839,705;33,515243;19,58803314;9,584553409;1166,161;12,99553755;30,68306136;432;-3,504798483;30,99151832;;
CCCC UW Equity;C4 Therapeutics Inc;Biotechnology;Health Care;United States;1054708974;646,1089737;#N/A N/A;45,785;#N/A N/A;#N/A N/A;-82,134;-77,956;-408,6;#N/A N/A;#N/A N/A;22,02203719;45,785;14,1118046;#N/A N/A;121;#N/A N/A;-183,2303156;;
GRTS UW Equity;Gritstone bio Inc;Biotechnology;Health Care;United States;321734413,4;141,9034134;#N/A N/A;48,214;#N/A N/A;#N/A N/A;-75,209;-60,889;-179,831;#N/A N/A;#N/A N/A;7,034414202;48,214;2,943199348;#N/A N/A;193;#N/A N/A;-155,7265525;;
IBP UN Equity;Installed Building Products Inc;Homebuilding;Consumer Discretionary;United States;3195077414;3798,967414;143,8500844;1968,65;#N/A N/A;589,519;187,88;291,778;603,89;20,11323341;13,02006119;1,432687952;1968,65;1,92973226;23,75548371;9500;22,57784076;6,032712773;;
